230	18
60	6
683	18
955	9
975	11
66	13
401	19
558	10
199	4
784	2
823	10
778	9
65	15
494	18
304	3
788	10
223	20
216	6
964	9
763	2
676	15
313	11
697	3
882	11
743	17
945	12
284	1
719	16
799	17
33	3
700	15
608	20
309	20
75	6
253	4
699	13
315	1
183	10
488	3
67	11
152	2
169	19
100	19
857	18
436	9
165	11
179	7
110	1
760	8
653	1
46	15
267	15
97	14
720	19
2	15
261	12
257	6
745	16
671	2
4	6
83	1
228	19
250	1
370	15
644	7
140	14
100	8
85	1
77	3
508	5
684	16
756	18
894	14
837	20
948	1
406	7
434	10
86	9
896	17
518	10
633	16
308	9
483	19
488	13
970	13
811	5
923	3
6	3
208	12
274	9
884	3
983	14
913	11
338	19
155	7
768	20
441	16
205	10
941	5
100	9
784	10
608	5
15	1
368	12
434	18
253	14
210	6
128	2
173	5
673	10
441	6
417	11
431	10
113	3
403	5
26	8
665	16
542	2
910	14
511	10
575	18
754	2
606	9
764	9
546	9
692	8
221	1
104	18
313	4
922	7
849	5
783	14
273	13
274	17
865	2
478	16
996	11
450	7
532	4
634	4
949	17
397	17
678	10
268	16
709	11
887	6
897	19
834	3
980	2
158	11
793	18
679	19
899	15
592	19
417	17
300	5
525	11
497	11
94	10
66	12
208	3
302	1
732	12
402	9
506	20
532	4
536	3
290	8
139	15
236	17
535	10
910	2
966	11
619	1
77	17
324	5
473	7
575	14
160	4
464	5
932	2
597	6
499	13
962	2
405	5
402	11
62	9
425	6
301	1
842	15
903	16
739	9
326	19
540	5
713	11
206	7
465	15
557	10
545	4
506	5
957	3
439	18
806	3
990	8
95	13
256	12
892	10
421	10
943	17
399	8
210	19
760	5
631	15
628	14
388	8
685	1
362	10
589	3
197	17
790	20
143	9
457	1
354	16
7	17
757	3
897	19
762	5
1	16
705	9
182	14
357	4
171	5
278	4
878	1
262	2
517	10
594	13
422	11
551	12
153	6
488	6
681	10
932	19
329	3
709	17
561	12
413	15
716	19
524	11
101	20
119	10
434	11
983	20
187	4
238	11
899	12
707	4
681	3
845	12
37	14
256	20
837	7
838	2
516	1
81	15
534	9
790	12
635	16
481	12
601	1
684	18
613	3
295	17
80	1
373	18
109	1
49	13
997	12
374	18
561	2
232	12
770	8
783	15
991	20
24	2
566	4
780	14
471	13
983	12
807	18
6	14
89	5
971	9
778	13
224	2
249	18
116	18
697	16
251	12
796	20
661	11
154	5
352	12
889	10
473	6
870	4
670	8
139	10
362	13
87	17
640	9
463	2
842	7
306	17
778	1
647	19
652	11
838	19
681	4
979	20
919	16
818	9
286	6
796	3
281	14
445	10
788	5
202	3
154	18
103	15
171	8
131	17
283	17
588	3
225	2
177	9
69	10
494	11
822	4
359	9
282	19
616	1
419	18
788	12
50	6
900	9
796	4
876	19
436	20
924	8
682	15
47	17
803	9
555	1
460	6
802	15
365	14
52	7
687	14
809	20
933	18
263	15
867	11
945	15
456	5
17	2
411	7
420	2
566	16
601	1
19	7
136	5
247	20
719	8
594	18
314	2
229	12
717	15
63	19
827	17
300	2
990	5
873	19
799	9
587	11
541	12
198	1
679	1
794	17
119	16
669	10
88	1
283	8
917	14
237	20
650	4
576	1
545	19
323	6
644	5
44	11
45	19
571	4
100	2
675	6
990	13
336	11
219	13
776	7
552	2
116	20
868	8
536	7
639	18
331	12
53	6
309	13
822	16
63	14
145	10
746	20
266	10
120	18
184	7
475	10
557	2
141	18
31	11
335	14
483	11
445	3
92	20
590	5
530	13
716	7
911	17
501	6
351	4
546	1
456	17
380	20
680	2
913	16
350	19
267	19
657	20
460	13
911	13
756	2
445	4
938	11
455	18
306	5
843	15
561	9
877	5
840	9
566	9
827	9
640	10
959	17
744	18
265	19
806	19
138	9
933	3
613	17
274	6
161	5
520	17
662	1
893	6
770	20
280	13
435	10
136	16
241	2
864	3
161	20
869	8
957	8
130	13
862	16
608	14
693	9
167	2
539	11
616	18
882	8
729	3
571	3
795	10
650	9
962	11
133	6
511	3
664	11
396	4
614	6
736	18
207	3
897	15
351	18
416	15
71	9
393	8
292	15
409	19
848	6
276	19
73	3
529	15
485	11
913	15
215	1
486	5
848	15
104	1
149	20
976	20
793	19
34	13
905	2
882	13
652	19
683	18
425	13
816	2
895	14
257	14
228	16
319	16
733	18
389	1
207	13
902	18
861	7
518	8
271	18
15	15
903	19
871	10
139	7
841	9
939	14
186	14
947	15
86	20
788	5
392	20
88	9
803	12
999	20
65	3
852	7
677	15
319	20
910	10
537	7
189	16
294	1
324	10
581	8
506	10
166	3
358	20
405	4
405	2
657	13
827	11
879	9
13	19
185	14
870	12
822	6
542	3
703	1
513	17
661	7
584	14
281	6
488	11
287	16
593	5
143	16
698	18
559	17
97	20
468	14
290	7
119	13
757	16
833	12
415	16
410	18
558	3
556	2
999	15
830	20
334	3
840	10
241	4
595	6
137	12
666	19
310	20
795	9
869	17
205	14
106	1
683	5
85	8
76	11
902	15
143	16
63	8
847	14
512	3
239	9
428	18
998	13
111	16
804	20
867	13
993	14
504	7
617	17
810	2
852	15
829	2
466	11
418	13
261	10
4	7
744	20
506	6
618	6
967	3
885	14
504	17
304	15
739	6
488	6
584	3
9	3
305	3
135	2
859	7
66	17
935	13
691	11
38	4
570	16
236	20
357	9
426	19
603	13
222	1
874	11
454	7
451	11
208	4
385	14
190	4
755	3
550	5
246	8
102	19
155	11
833	6
760	1
876	13
65	18
152	8
109	6
126	7
342	6
594	3
325	19
590	13
711	6
834	8
731	3
690	14
127	9
114	14
856	10
917	18
2	7
811	16
199	11
85	20
50	9
463	4
292	8
872	5
747	16
193	5
111	8
293	14
254	16
839	8
905	8
614	10
778	15
330	6
164	19
474	10
3	13
840	6
470	3
198	4
273	14
62	10
725	19
283	12
296	13
258	15
195	17
433	8
808	17
193	12
726	20
417	18
759	18
176	6
757	1
318	8
658	11
977	20
811	15
530	1
602	6
480	17
728	8
659	19
910	3
346	10
886	14
992	4
77	7
915	6
795	12
65	20
48	17
845	16
935	2
65	19
812	1
431	5
467	10
658	15
444	11
273	18
994	12
692	19
27	14
673	12
687	13
796	3
728	18
70	16
451	16
466	1
201	8
668	11
824	10
307	5
534	11
450	10
931	19
265	1
930	9
368	3
732	13
495	14
680	14
696	17
746	11
532	1
155	13
4	18
788	12
802	8
880	5
945	3
731	4
946	12
728	5
772	13
399	4
897	20
310	9
758	1
818	12
234	18
680	4
950	12
55	9
854	16
351	6
286	19
624	5
308	6
177	2
770	11
593	3
356	4
106	14
60	10
605	18
434	4
402	11
908	9
858	14
10	12
232	7
378	9
984	17
441	9
251	6
922	13
436	6
181	5
588	10
559	10
142	15
759	10
873	12
266	17
777	20
714	2
762	11
474	11
65	5
831	2
230	13
426	16
429	6
123	20
841	1
535	13
336	18
114	8
420	14
266	10
297	13
949	9
410	12
667	12
274	17
46	11
698	11
787	9
560	19
23	4
181	6
826	7
30	5
955	20
913	8
597	12
404	8
286	17
250	14
886	9
174	2
268	2
103	20
550	13
389	13
686	20
278	17
398	12
845	5
350	7
94	5
847	8
259	9
814	15
217	5
326	6
314	14
619	7
641	19
374	13
274	20
28	13
837	7
958	6
66	1
494	19
215	6
342	4
391	6
547	12
439	12
960	5
902	8
586	6
621	3
570	1
191	20
109	1
839	4
683	12
870	1
882	18
58	19
2	13
976	8
988	5
628	1
275	3
574	13
283	15
898	19
599	1
933	1
654	13
412	11
450	15
660	6
602	4
979	10
897	19
744	13
587	13
17	3
831	9
98	7
682	1
79	17
27	19
914	11
836	7
721	14
532	17
5	18
572	1
527	4
712	12
529	13
184	14
855	4
711	9
958	5
800	16
154	17
763	18
144	17
287	12
151	19
281	3
703	18
140	13
21	11
409	16
679	2
531	18
968	13
459	11
417	7
159	1
518	19
430	13
433	1
380	5
133	12
617	2
211	3
700	20
391	20
545	7
869	9
378	14
177	10
610	17
595	8
16	6
715	6
352	6
110	16
607	10
278	17
973	20
406	12
913	4
835	16
413	2
686	6
721	4
832	20
565	18
309	16
213	13
588	10
430	20
694	8
308	11
76	17
377	16
445	5
341	8
493	14
685	20
857	17
297	10
4	17
525	13
809	5
624	9
108	12
486	1
25	18
912	10
995	9
808	3
395	18
983	20
55	13
892	9
554	12
235	16
7	1
915	4
175	13
768	8
613	5
60	4
630	13
354	10
135	8
504	4
132	8
520	4
33	13
316	11
76	9
317	10
402	16
564	9
472	18
790	6
486	20
675	13
38	12
758	14
215	20
524	13
475	2
440	8
397	18
159	16
227	18
304	16
644	19
421	7
984	16
880	5
83	18
870	9
102	9
413	16
822	1
942	20
810	20
430	12
446	19
768	4
928	19
62	19
516	10
934	12
737	18
750	1
652	10
726	2
570	16
542	2
859	8
182	8
747	17
970	17
960	18
709	1
928	6
808	9
782	15
431	18
867	4
639	16
98	14
306	16
275	12
989	15
774	3
515	12
504	16
126	17
752	6
467	3
200	12
741	14
597	17
300	8
270	13
297	7
573	1
275	4
630	17
22	9
447	19
832	9
774	2
349	11
811	19
734	19
860	9
300	19
58	10
112	8
845	7
314	15
220	16
14	1
901	19
201	16
820	3
586	15
662	18
893	1
132	15
652	7
650	7
795	5
272	19
76	20
115	16
34	18
747	10
97	3
953	20
973	2
814	15
461	1
151	12
275	6
633	18
17	6
612	16
51	4
260	19
642	20
7	17
855	1
526	17
353	19
193	20
309	20
755	19
81	6
782	18
643	1
421	19
878	17
638	9
340	14
249	8
403	15
409	17
686	1
174	5
651	18
785	14
580	17
695	2
247	2
561	9
389	8
565	17
847	17
775	8
748	12
870	10
869	7
274	7
52	20
424	15
82	17
636	5
668	7
23	4
489	14
451	9
262	4
422	3
806	20
481	2
598	7
595	13
592	7
749	11
574	12
80	4
928	4
772	2
393	6
530	5
281	4
282	12
231	14
884	2
501	5
20	20
553	10
847	20
163	13
500	19
824	16
968	1
882	13
486	20
161	9
280	20
829	17
115	19
392	11
770	3
823	17
628	7
6	8
648	12
914	7
970	18
304	14
861	2
149	9
565	15
360	18
763	16
65	5
88	1
279	5
245	6
389	4
150	3
646	1
863	12
602	4
484	11
502	18
926	15
51	1
674	6
500	3
381	19
848	5
465	11
887	11
116	8
504	15
538	15
871	3
586	10
837	20
841	9
719	15
189	4
695	6
64	9
486	8
47	20
772	7
652	15
803	20
744	18
892	20
962	11
880	17
855	16
892	12
339	10
384	6
690	10
377	15
773	17
610	5
961	18
227	14
335	14
661	18
872	15
416	3
642	5
982	6
957	2
248	2
8	8
220	9
3	10
641	11
25	4
878	16
474	16
705	2
385	5
18	17
253	10
390	7
361	1
745	5
514	12
887	8
766	18
410	3
910	11
755	2
568	10
26	3
313	17
363	8
557	3
448	6
912	20
844	1
137	16
760	15
913	5
686	19
647	5
267	14
316	19
522	12
679	18
871	5
235	7
822	8
660	5
163	17
325	17
478	15
987	18
16	18
6	16
743	10
465	13
236	2
142	17
36	5
130	1
786	12
647	9
734	14
361	7
618	12
891	10
862	12
108	11
519	4
264	12
666	13
961	3
154	1
809	11
785	15
984	5
85	7
695	13
555	16
358	14
883	12
331	16
450	9
55	2
576	19
508	9
166	17
168	10
184	4
794	13
554	3
217	19
980	7
423	11
416	16
12	17
113	8
771	1
535	8
230	8
636	2
505	18
969	9
620	18
521	7
56	4
356	1
384	17
285	5
659	15
480	6
467	11
479	7
149	3
876	3
226	9
734	18
854	3
387	7
228	5
777	11
864	12
968	20
999	7
253	20
511	4
581	12
187	18
185	1
305	16
658	8
280	14
604	9
557	4
84	2
773	7
335	2
801	20
497	3
941	5
965	12
497	12
118	17
597	10
819	10
138	18
293	16
263	17
269	18
407	3
611	19
244	6
843	20
356	11
801	3
107	9
377	9
847	16
493	19
8	17
804	15
813	13
267	18
495	10
982	3
713	15
171	9
847	18
550	3
192	8
595	18
105	4
751	9
582	17
497	3
33	8
33	4
661	4
268	5
926	17
199	16
305	5
883	10
628	14
987	17
372	12
199	13
750	4
857	6
953	5
37	7
108	2
452	10
506	19
680	16
958	7
66	2
15	12
139	16
358	3
48	3
931	6
696	17
217	15
691	5
101	5
325	1
396	1
210	11
199	9
146	10
309	10
774	1
386	14
163	14
982	10
429	7
730	19
535	18
373	1
829	16
3	8
975	3
204	2
302	10
986	16
32	14
862	9
11	18
655	11
72	6
67	20
835	20
614	15
731	18
661	13
614	18
179	8
612	3
762	15
608	14
98	18
762	6
277	13
9	6
461	2
914	6
424	9
671	15
760	14
400	18
131	14
951	9
156	13
342	17
964	10
577	8
721	6
168	17
2	18
771	2
992	14
910	11
484	10
230	2
778	17
503	4
639	17
913	2
175	9
697	1
656	14
574	1
516	11
951	1
521	2
747	8
829	14
819	1
674	20
421	13
769	4
359	16
197	4
998	4
235	8
353	20
65	17
688	20
978	13
449	16
453	3
26	9
123	7
750	20
392	14
284	8
190	4
311	20
235	17
739	10
87	16
140	16
3	3
265	17
655	3
509	14
983	6
287	14
487	4
341	17
801	19
182	7
222	11
402	3
825	5
799	2
353	5
667	19
973	4
108	12
90	9
280	20
812	17
44	8
675	3
685	16
774	7
364	13
27	15
206	7
103	19
429	14
455	4
370	14
658	15
556	11
686	7
83	5
306	13
771	7
300	10
540	17
815	11
377	5
844	8
982	18
975	11
157	3
408	20
137	2
657	19
368	3
889	3
921	15
434	9
265	17
143	11
969	3
609	19
222	9
483	5
102	6
50	4
987	1
636	6
499	3
745	12
276	9
735	11
218	18
47	11
524	11
184	4
124	20
371	4
734	17
28	8
87	9
81	10
947	9
628	15
82	7
786	1
184	16
291	16
357	1
253	16
290	1
681	20
224	12
749	13
362	10
565	20
589	1
164	10
621	17
645	11
280	5
789	8
412	11
921	20
769	2
991	8
376	16
757	12
562	20
890	14
221	12
49	11
227	12
904	17
923	7
194	5
837	7
721	1
488	15
990	10
704	10
810	3
342	1
420	13
366	17
443	10
611	11
954	6
900	3
644	13
486	12
219	8
477	13
801	15
497	13
817	17
704	14
798	4
586	10
330	11
628	5
577	8
233	2
135	12
253	6
516	16
631	4
222	14
640	2
644	14
299	12
600	6
826	14
616	4
808	5
262	14
85	20
821	8
795	15
861	12
831	14
287	16
280	3
631	13
100	10
844	7
748	4
985	7
626	6
238	10
528	1
419	14
756	7
628	8
966	8
494	5
97	11
853	10
861	20
114	15
858	20
194	18
460	13
921	16
738	13
774	17
656	19
689	5
987	7
318	13
503	5
999	4
180	11
573	12
829	8
321	16
231	6
158	7
291	12
647	11
447	10
684	11
394	4
870	6
942	16
72	18
559	17
197	11
795	15
89	10
244	15
440	11
561	15
700	12
530	8
291	10
821	7
851	20
278	4
287	14
360	9
901	17
588	2
751	17
519	17
233	4
813	14
882	19
14	15
698	16
288	12
224	17
885	2
781	12
929	18
968	18
175	13
719	5
521	20
719	6
759	9
429	15
62	1
180	7
541	19
984	8
834	20
960	5
169	6
199	9
400	11
464	9
725	16
969	13
911	1
512	1
615	2
56	10
979	12
903	17
701	2
673	18
596	6
239	18
568	17
975	15
36	12
464	19
16	19
890	2
434	9
606	2
303	17
550	10
522	17
75	20
855	17
568	10
647	4
342	4
544	11
739	14
812	17
780	11
470	19
840	18
291	6
725	18
323	7
396	14
645	8
942	12
219	6
718	13
493	20
543	12
545	12
778	1
657	4
787	14
255	4
391	19
423	13
130	20
601	13
111	8
189	8
614	11
801	2
205	9
892	19
482	9
767	9
404	3
883	1
55	6
471	14
709	6
661	9
886	1
153	1
565	14
763	17
783	1
304	14
405	3
25	2
672	7
95	17
567	10
229	17
920	4
899	7
289	15
468	11
857	3
135	10
748	9
812	14
661	3
760	11
519	2
836	14
46	15
346	15
556	7
848	2
969	13
982	18
334	19
599	8
166	19
77	8
917	7
237	8
632	12
333	1
957	8
612	3
734	19
636	7
300	14
202	1
120	18
890	15
858	10
749	7
965	2
747	14
312	16
692	13
464	5
293	17
110	18
199	12
750	16
869	9
717	3
40	15
568	10
100	7
950	14
752	8
759	4
734	4
719	3
347	1
932	7
83	14
377	9
738	9
516	19
348	20
166	6
409	12
993	1
973	7
152	10
183	16
655	11
158	19
198	17
20	20
577	15
111	9
505	18
785	8
936	4
600	20
707	15
26	10
682	1
490	14
674	6
950	6
319	2
943	5
586	2
705	6
42	12
164	8
527	8
586	7
255	11
940	12
740	15
579	17
124	12
808	17
698	18
696	7
869	5
636	13
60	3
254	8
854	13
492	9
254	8
68	7
970	17
551	10
512	17
370	15
21	11
528	3
545	11
776	3
811	9
742	14
621	18
23	12
770	19
949	3
607	7
724	14
800	19
77	10
389	3
506	19
17	19
931	2
14	6
933	14
299	10
398	5
956	9
726	12
515	5
775	3
990	6
597	2
201	5
568	16
68	9
650	3
766	16
815	9
88	19
202	8
94	4
643	1
90	1
747	17
19	10
943	11
906	1
41	17
230	11
919	7
378	6
168	9
39	14
115	8
670	1
697	9
784	12
271	10
669	5
177	4
754	12
555	14
949	19
221	17
632	2
992	13
992	8
333	13
241	6
471	5
210	11
488	8
125	16
998	6
499	17
654	19
336	19
30	19
705	5
78	18
690	20
141	10
698	15
329	13
291	8
868	3
800	8
81	7
868	11
352	16
118	5
178	13
549	1
475	20
234	11
302	19
623	7
947	2
672	15
677	2
186	6
52	15
11	6
299	15
620	19
281	19
727	11
217	8
820	14
593	20
514	11
759	19
310	1
248	11
128	3
629	15
413	6
804	2
518	19
33	18
457	15
531	15
786	17
946	18
419	5
182	3
813	10
141	16
201	13
666	15
949	3
628	11
374	4
851	16
222	11
556	5
865	15
262	15
629	12
221	10
232	20
562	20
6	10
81	6
798	3
648	18
224	13
139	5
811	18
875	4
329	17
381	1
312	3
545	2
739	20
438	5
11	20
951	8
895	18
428	19
158	3
865	13
225	14
752	10
177	1
445	6
717	1
683	11
300	13
195	7
922	2
342	14
717	8
958	5
630	17
957	4
111	12
527	18
808	1
70	9
325	13
777	10
769	6
883	9
763	10
5	7
444	12
896	5
935	3
978	13
357	15
467	19
799	18
468	12
143	12
568	17
751	16
667	19
390	17
513	5
861	8
42	8
74	18
343	4
36	2
723	17
688	16
773	11
58	14
73	1
707	2
251	17
909	5
733	12
347	5
105	4
404	8
459	17
696	3
113	10
235	11
303	1
341	11
438	12
373	9
851	16
55	13
94	17
214	10
790	2
663	6
938	16
179	15
491	13
693	15
384	9
91	1
18	19
872	5
291	14
720	4
992	15
382	6
418	13
942	20
380	12
744	3
334	19
39	6
61	16
73	2
607	8
932	14
211	12
522	8
468	2
598	6
132	16
287	19
967	12
536	3
401	17
71	3
119	14
477	12
499	10
640	4
982	9
811	16
975	2
885	12
73	8
864	20
734	18
816	7
699	11
542	3
965	18
958	18
210	3
361	13
677	14
659	10
286	3
748	4
545	10
666	4
276	1
948	6
40	20
130	1
246	18
835	5
226	8
795	5
838	17
472	6
254	5
135	17
37	10
148	2
973	5
450	17
587	8
753	7
821	9
883	6
990	4
728	15
657	2
323	17
774	18
843	15
432	14
500	17
893	2
850	5
892	7
130	13
811	6
175	17
389	18
732	9
57	11
462	1
644	14
339	4
395	16
857	9
989	1
578	15
376	3
779	4
355	3
604	2
418	8
323	15
187	7
879	4
279	8
190	11
954	20
383	15
825	6
572	18
887	9
563	1
464	6
408	8
951	19
265	13
936	6
258	19
217	6
425	7
501	12
382	10
921	9
292	16
113	17
301	10
314	10
700	17
682	1
854	8
645	11
602	1
139	5
89	7
236	13
99	15
575	5
880	6
148	5
274	20
689	12
599	16
205	17
185	18
583	4
574	14
92	14
556	14
789	2
876	11
726	15
105	5
997	13
528	16
154	11
959	14
644	16
940	3
574	7
872	12
904	7
290	2
748	10
496	7
142	15
913	2
983	16
450	19
53	14
411	8
21	3
856	11
949	12
250	16
804	4
10	3
481	10
617	6
678	13
749	5
439	8
762	15
717	19
844	11
94	3
360	3
382	20
757	3
278	3
704	8
853	19
137	14
879	5
594	4
910	17
330	7
578	12
360	16
118	10
238	13
807	19
233	9
757	14
977	7
847	8
358	1
582	4
685	1
910	3
81	17
594	4
973	19
11	12
631	16
731	16
300	2
884	17
680	2
120	6
18	3
778	16
650	15
100	15
307	8
950	9
885	3
673	6
130	13
994	1
799	6
676	14
516	11
694	10
170	8
574	12
546	2
121	9
71	12
654	9
809	13
381	3
289	20
11	7
378	15
485	4
679	19
784	11
657	14
485	13
866	20
847	2
583	17
271	14
114	13
338	7
971	20
561	19
935	14
474	16
260	7
788	19
712	18
814	11
969	9
402	16
904	6
964	7
82	20
320	5
241	14
450	8
370	15
615	8
163	6
791	20
313	1
938	4
994	9
346	12
462	10
673	7
255	19
952	4
335	4
865	7
28	4
710	18
968	14
514	2
874	4
842	6
434	19
685	6
309	9
102	2
545	17
219	19
911	19
362	18
669	13
353	9
483	7
817	12
73	11
854	20
585	7
844	14
508	1
846	8
426	20
949	13
263	4
969	9
724	1
426	5
101	1
579	10
827	15
120	6
479	16
398	6
218	9
851	7
552	5
632	4
746	8
729	12
996	6
775	12
17	4
987	8
850	18
421	2
831	2
725	6
25	20
975	11
122	9
537	3
831	19
54	6
37	15
224	3
848	19
378	18
76	16
448	13
659	8
341	11
313	8
794	20
1	11
653	1
683	16
861	5
923	5
151	6
124	16
567	12
4	4
938	16
44	3
3	16
208	17
848	7
538	5
900	19
582	9
800	2
366	14
950	6
206	3
105	2
881	15
294	18
2	17
109	6
27	15
956	19
886	12
332	18
653	19
55	1
7	10
367	11
863	16
728	18
543	2
849	10
951	4
462	7
985	15
165	20
927	18
227	17
27	8
856	16
292	19
759	11
532	1
556	13
703	2
665	8
561	11
739	10
997	20
709	5
64	8
541	11
859	10
305	19
161	14
484	11
12	9
147	13
991	19
867	18
151	15
373	7
105	8
534	9
336	19
498	3
817	7
665	10
682	15
312	5
80	11
24	5
524	5
763	14
829	9
834	8
712	17
564	7
896	5
658	12
649	6
867	2
857	14
91	1
62	9
117	11
282	19
624	19
933	10
108	3
58	6
760	14
292	19
338	8
297	2
160	16
628	9
994	17
58	18
633	20
39	11
448	18
71	14
453	18
426	1
143	6
738	13
490	12
416	7
66	16
629	1
992	15
516	4
237	18
731	8
134	20
128	15
166	7
497	20
738	16
899	2
183	4
781	12
77	7
36	8
299	14
855	1
924	18
701	10
508	19
506	15
791	3
54	5
506	15
150	20
884	7
851	16
936	1
926	14
719	10
402	20
453	6
947	12
759	5
594	17
53	2
79	11
453	20
285	14
118	18
49	4
397	19
842	17
381	1
326	2
533	17
103	9
725	19
479	10
942	17
737	15
913	17
277	4
728	14
514	16
962	5
515	9
584	2
546	10
588	11
27	8
706	12
328	7
561	19
293	6
707	12
351	13
590	4
869	4
717	5
352	20
442	4
539	10
756	9
44	10
511	10
808	3
478	4
397	12
533	20
676	9
507	16
65	13
656	15
16	14
647	9
630	2
38	19
457	13
969	6
535	12
655	8
746	4
308	5
903	12
218	8
382	19
61	18
562	16
683	15
895	1
761	6
953	11
752	10
337	11
776	15
938	7
624	12
540	4
749	1
866	17
818	10
125	14
148	3
730	20
435	10
479	10
593	14
802	13
429	17
241	11
750	16
164	15
506	2
317	20
293	19
184	19
440	1
212	13
410	12
567	15
81	3
909	19
118	3
288	10
484	1
586	5
301	4
368	9
306	16
26	15
17	17
470	11
245	10
802	20
123	18
958	14
869	4
319	9
847	5
77	11
227	8
274	3
56	18
694	14
516	19
929	11
488	10
19	18
48	1
508	7
160	7
696	7
561	4
388	2
415	16
702	14
199	14
479	2
273	16
671	10
258	11
874	2
957	7
142	7
43	15
428	17
137	4
571	7
759	7
981	2
807	11
199	15
399	15
750	12
423	13
612	20
848	11
10	5
611	9
115	9
395	2
260	10
789	14
571	5
471	15
691	9
670	6
229	17
120	13
706	20
302	15
515	20
487	9
583	11
561	11
381	17
579	13
290	9
143	7
245	6
23	9
893	14
58	8
567	9
180	17
61	6
794	17
411	7
559	19
28	9
166	11
981	1
181	13
651	7
604	4
243	16
799	8
920	16
35	10
88	17
942	9
448	14
703	20
413	20
748	12
406	7
904	7
151	11
970	2
317	2
662	7
206	4
111	4
289	9
432	5
676	19
116	1
923	16
99	11
631	6
819	6
454	9
360	2
805	16
801	2
816	3
372	18
488	13
423	13
773	3
203	12
581	5
879	15
816	1
894	3
513	4
909	18
188	4
960	7
170	9
609	18
370	1
228	10
92	5
338	15
951	8
789	9
355	20
208	16
315	15
882	16
564	4
977	2
526	19
692	14
618	18
417	2
267	20
89	13
816	16
458	11
18	10
133	7
295	17
313	11
143	18
337	3
782	19
894	4
560	5
97	13
642	9
876	13
849	13
3	19
815	11
567	16
138	12
128	2
953	15
23	12
661	11
120	5
788	3
67	20
252	17
837	4
983	2
94	14
993	17
635	8
78	8
107	4
299	15
592	2
45	1
208	12
588	5
442	16
359	19
238	3
241	3
416	19
638	17
440	17
362	17
711	18
147	17
475	9
910	10
557	10
536	11
28	10
697	3
463	14
299	19
461	16
888	10
62	18
101	10
905	17
301	19
561	8
735	19
79	15
632	9
310	6
668	10
537	4
74	8
498	19
49	3
984	16
928	1
38	8
772	11
956	1
269	5
808	14
552	18
821	11
287	1
562	16
296	17
291	5
997	6
383	8
678	12
37	1
367	8
546	10
860	18
15	15
80	15
98	8
150	15
875	7
587	10
418	2
52	12
727	1
433	14
597	6
844	13
392	13
639	1
435	8
129	7
77	16
399	7
291	13
723	8
12	17
430	9
657	2
51	9
778	12
520	1
328	18
974	19
435	3
422	14
400	1
945	2
442	9
520	15
543	6
965	16
53	15
135	8
880	5
320	1
594	3
750	15
886	9
224	11
928	4
490	12
184	12
549	6
177	17
613	2
150	16
532	2
164	3
834	10
203	8
506	16
63	14
131	7
160	19
482	1
1	5
58	4
130	15
698	2
917	2
546	15
778	11
658	9
915	5
871	19
432	13
360	4
19	2
378	13
791	9
950	8
857	14
299	13
629	1
572	14
973	13
859	17
292	12
316	19
820	11
746	3
484	12
768	2
825	12
261	7
629	12
401	16
888	3
84	17
148	14
719	2
763	5
141	17
630	19
425	20
61	16
46	5
315	10
4	6
870	16
936	5
16	8
590	15
361	11
701	5
489	15
504	2
530	17
503	18
209	9
231	7
292	16
2	11
775	3
194	7
957	14
754	16
348	6
203	17
477	7
314	11
326	5
691	17
464	20
103	19
736	20
391	1
706	10
802	14
263	2
493	5
506	2
239	12
435	15
261	16
250	15
534	9
513	9
485	11
208	8
13	13
940	20
510	16
574	20
97	2
326	8
127	14
334	15
677	6
105	9
901	7
12	3
890	19
224	8
10	13
784	4
9	20
347	5
229	19
860	20
728	13
20	13
719	15
19	10
881	11
523	9
257	20
6	15
221	8
684	8
978	12
387	20
817	1
608	19
425	11
330	7
559	15
389	5
963	18
900	4
415	12
331	4
784	10
924	7
834	20
630	13
257	13
775	10
498	7
482	17
550	8
565	17
436	8
408	5
297	7
264	10
797	9
860	19
906	10
335	3
344	14
861	12
886	1
970	13
772	4
60	10
789	4
816	9
690	11
947	2
336	13
387	9
398	15
178	1
400	8
514	12
73	19
292	12
679	5
729	6
300	9
489	8
852	16
707	16
184	16
135	7
552	13
423	1
343	3
602	7
198	5
535	12
285	15
305	1
583	8
213	13
495	8
298	4
310	20
663	14
316	3
985	14
841	19
278	14
97	18
630	6
415	12
547	16
588	6
74	14
442	9
398	16
427	8
477	4
484	3
497	14
435	5
7	16
239	15
464	14
146	10
625	8
806	13
460	15
601	18
957	17
167	5
559	2
554	17
13	11
169	15
823	4
570	20
100	18
332	4
784	12
412	2
913	20
811	11
827	5
450	6
594	11
619	19
465	11
530	5
504	15
990	10
52	18
579	3
356	4
363	13
84	18
116	14
144	2
467	19
973	5
971	14
630	7
762	20
539	4
721	5
808	15
397	1
155	14
286	8
628	13
585	5
637	10
669	3
325	13
791	7
253	12
223	17
943	1
32	8
215	9
553	12
304	2
668	3
694	15
107	16
52	10
883	17
512	1
770	15
506	4
381	18
69	8
536	20
464	20
825	8
774	12
891	3
997	9
437	16
929	16
760	19
989	6
654	18
70	15
31	3
104	16
620	17
748	15
787	10
820	6
678	13
845	15
659	20
444	12
376	3
715	12
303	13
778	6
224	8
686	15
669	12
251	9
278	9
716	16
917	8
2	1
478	2
207	1
225	10
732	10
927	20
361	6
605	10
193	16
29	2
751	12
843	13
955	2
966	20
157	13
655	14
899	4
748	13
983	1
942	15
191	7
